id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_verifications_identity_manual,host_verifications_selfie,host_verifications_jumio,host_verifications_reviews,host_verifications_phone,host_verifications_offline_government_id,host_verifications_email,host_verifications_government_id,amenities_Dryer,amenities_Shampoo,amenities_Bed_linens,amenities_Hot_water,amenities_Microwave,amenities_Dedicated_workspace,amenities_Washer,amenities_Hair_dryer,amenities_Carbon_monoxide_alarm,amenities_Air_conditioning,amenities_Long_term_stays_allowed,amenities_Free_parking_on_premises,amenities_Fire_extinguisher,amenities_Wifi,amenities_Stove,amenities_Free_street_parking,amenities_Essentials,amenities_Bathtub,amenities_First_aid_kit,amenities_Coffee_maker,amenities_Extra_pillows_and_blankets,amenities_Hangers,amenities_Oven,amenities_Refrigerator,amenities_Heating,amenities_Cooking_basics,amenities_Iron,amenities_TV,amenities_Dishwasher,amenities_Smoke_alarm,amenities_Dishes_and_silverware,amenities_Kitchen,amenities_Private_entrance,bathrooms_type,distance_to_CBD,host_in_same_neighbourhood,host_year,description_words_count,occu_rate_oct,occu_rate_nov,occu_rate_dec,occu_rate_jan,occu_rate_feb,occu_rate_mar,occu_rate_apr,occu_rate_may,occu_rate_jun,occu_rate_jul,occu_rate_aug,occu_rate_sep,occu_rate_q1,occu_rate_q2,occu_rate_q3,occu_rate_q4,occu_rate_year
42962600,341917367,within an hour,1.0,0.77,0,7.0,0,Uptown,41.96996,-87.65693,Entire rental unit,Entire home/apt,5,1,3.0,3.0,262.0,2,1125,2,4,2,1125,3.9,1021.7,0,13,39,66,66,2021-10-18,48,35,5,30_days,4.94,4.92,4.9,4.96,4.98,4.79,4.88,1,8,8,0,0,38.92,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,private,10.3107,0,1,1000,0.967741935483871,0.26666666666666666,0.0967741935483871,0.5161290322580645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.44565217391304346,0.8191780821917808
42986719,342149196,None,0.0,1.0,0,0.0,0,Near North Side,41.89554,-87.6275,Entire condominium (condo),Entire home/apt,2,1,1.0,1.0,74.0,32,1125,32,32,1125,1125,32.0,1125.0,0,0,0,0,0,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,private,1.9435,0,1,315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43019178,14637772,None,0.0,1.0,0,1.0,0,Woodlawn,41.77458,-87.6045,Private room in residential home,Private room,2,1,1.0,1.0,30.0,2,14,2,2,1125,1125,2.0,1125.0,0,0,0,0,0,2021-10-18,6,2,0,30_days,4.33,4.83,4.83,4.83,4.83,4.83,4.5,1,1,0,1,0,0.34,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,shared,11.6144,0,7,903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43021378,244000490,within an hour,1.0,0.97,0,43.0,0,North Center,41.93994,-87.67505,Entire rental unit,Entire home/apt,8,1,4.0,4.0,162.0,1,180,2,7,1125,1125,3.5,1125.0,0,12,38,68,341,2021-10-19,45,24,0,30_days,4.58,4.58,4.51,4.84,4.82,4.89,4.42,1,15,15,0,0,2.7,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,private,7.2891,0,2,1000,0.45161290322580644,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.010869565217391304,0.25,0.06575342465753424
43030415,107434423,within an hour,1.0,0.98,0,1987.0,0,Near West Side,41.883057,-87.651314,Entire rental unit,Entire home/apt,2,1,1.0,1.0,149.0,30,1125,32,730,1125,1125,707.1,1125.0,0,0,15,45,320,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313,313,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,private,1.3308,0,5,1000,0.45161290322580644,1.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4891304347826087,0.1232876712328767
43030447,107434423,within an hour,1.0,0.98,0,1987.0,0,Near West Side,41.883057,-87.651314,Entire rental unit,Entire home/apt,2,1,1.0,1.0,148.0,30,1125,32,730,1125,1125,711.8,1125.0,0,4,34,64,339,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313,313,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,private,1.3308,0,5,1000,0.45161290322580644,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826086956521739,0.07123287671232877
43030460,107434423,within an hour,1.0,0.98,0,1987.0,0,Near West Side,41.883057,-87.651314,Entire rental unit,Entire home/apt,2,1,1.0,1.0,170.0,30,1125,32,730,1125,1125,703.2,1125.0,0,0,0,25,300,2021-10-18,1,0,0,30_days,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,313,313,0,0,0.06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,private,1.3308,0,5,1000,0.45161290322580644,1.0,0.6774193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065217391304348,0.1780821917808219
43055338,47056445,within an hour,1.0,0.77,0,6.0,0,South Shore,41.76233,-87.58875,Entire residential home,Entire home/apt,6,1,3.0,3.0,119.0,1,1125,2,120,1125,1125,112.4,1125.0,0,0,29,59,171,2021-10-19,10,4,0,30_days,5.0,4.9,5.0,5.0,5.0,4.7,4.9,1,5,5,0,0,0.57,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,private,13.1194,1,6,1000,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7419354838709677,1.0,1.0,1.0,1.0,0.0,0.5824175824175825,1.0,0.532608695652174,0.5315068493150685
43076368,14865370,within an hour,1.0,0.84,0,11.0,0,Austin,41.87423,-87.77374,Entire condominium (condo),Entire home/apt,1,1,1.0,1.0,99.0,5,1125,5,5,1125,1125,5.0,1125.0,0,10,10,36,302,2021-10-18,10,7,0,30_days,4.9,4.8,4.9,4.9,4.9,4.8,4.6,1,1,1,0,0,7.14,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,private,8.1761,0,7,1000,0.25806451612903225,0.8666666666666667,0.6451612903225806,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5869565217391305,0.1726027397260274
43078540,315027620,None,0.0,0.0,0,4.0,0,Near North Side,41.89288,-87.63377,Room in boutique hotel,Hotel room,0,0,1.0,1.0,0.0,1,365,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,2021-10-18,483,407,15,30_days,4.25,4.3,4.35,4.52,4.36,4.73,4.34,1,1,0,0,0,32.56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,private,1.6583,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43079255,93075339,None,0.0,0.0,0,2.0,0,Lower West Side,41.85897,-87.64528,Private room in rental unit,Private room,2,1,1.0,1.0,55.0,1,1125,2,2,1125,1125,2.0,1125.0,0,5,5,5,24,2021-10-19,6,1,0,30_days,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,2,0,2,0,0.33,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,shared,2.3055,0,5,1000,1.0,0.8333333333333334,1.0,0.967741935483871,1.0,0.9032258064516129,0.5,1.0,1.0,1.0,1.0,1.0,0.9555555555555556,0.8351648351648352,1.0,0.9456521739130435,0.9342465753424658
43094362,1385332,within an hour,1.0,0.86,0,15.0,0,Woodlawn,41.78214,-87.60656,Private room in rental unit,Private room,2,1,1.0,1.0,45.0,32,1125,32,32,1125,1125,32.0,1125.0,0,17,47,77,352,2021-10-19,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,3,9,0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,private,10.7635,0,10,1000,0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14130434782608695,0.03561643835616438
43095129,12243051,within an hour,1.0,0.99,0,130.0,0,Loop,41.87044,-87.6259,Entire rental unit,Entire home/apt,6,1,3.0,3.0,310.0,3,1125,3,3,2,1125,3.0,302.6,0,12,34,54,257,2021-10-19,31,27,3,30_days,4.55,4.61,4.65,4.9,4.71,4.97,4.65,1,56,50,6,0,2.7,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,private,0.8802,0,7,1000,0.2903225806451613,0.4666666666666667,0.45161290322580644,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.0,0.3870967741935484,0.0,0.0,0.3076923076923077,0.4673913043478261,0.40217391304347827,0.2958904109589041
43095319,12243051,within an hour,1.0,0.99,0,130.0,0,Loop,41.87193,-87.62599,Entire rental unit,Entire home/apt,6,1,2.0,3.0,193.0,3,1125,3,3,2,365,3.0,159.1,0,12,37,67,204,2021-10-19,38,34,2,30_days,4.66,4.58,4.42,4.42,4.39,4.95,4.58,1,56,50,6,0,7.6,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,private,0.7194,0,7,1000,0.9032258064516129,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.0,1.0,1.0,0.0,0.3076923076923077,1.0,0.44565217391304346,0.4410958904109589
43098894,22094147,within an hour,0.98,0.99,0,136.0,0,East Garfield Park,41.87675,-87.70267,Private room in residential home,Private room,2,1,1.0,1.0,34.0,32,1125,32,32,1125,1125,32.0,1125.0,0,30,60,90,164,2021-10-19,11,8,0,30_days,4.27,4.55,4.18,4.64,4.64,4.45,4.45,1,26,0,26,0,1.43,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,shared,4.1274,0,7,768,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1956521739130435,0.5506849315068493
43101595,85346472,None,0.0,0.0,0,0.0,0,Near North Side,41.89426,-87.62933,Entire rental unit,Entire home/apt,2,1,1.0,1.0,60.0,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,0,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,private,1.7971,0,5,912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43106438,22094147,within an hour,0.98,0.99,0,136.0,0,East Garfield Park,41.87691,-87.70291,Private room in residential home,Private room,2,1,1.0,1.0,45.0,1,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,0,2021-10-18,9,8,0,30_days,3.89,3.89,3.78,4.22,4.22,3.11,3.89,1,26,0,26,0,2.81,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,shared,4.1398,0,7,759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43113021,22094147,within an hour,0.98,0.99,0,136.0,0,East Garfield Park,41.87726,-87.70231,Private room in residential home,Private room,2,1,1.0,1.0,31.0,32,1125,32,32,1125,1125,32.0,1125.0,0,0,15,45,119,2021-10-19,10,8,0,30_days,4.4,4.8,3.9,4.1,4.1,4.4,4.4,1,26,0,26,0,2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,shared,4.1036,0,7,768,1.0,1.0,0.06451612903225806,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6847826086956522,0.673972602739726
43113114,22094147,within an hour,0.98,0.99,0,136.0,0,East Garfield Park,41.87675,-87.70258,Private room in residential home,Private room,2,1,1.0,1.0,33.0,32,1125,32,32,1125,1125,32.0,1125.0,0,30,60,90,164,2021-10-19,10,7,1,30_days,4.4,4.4,4.2,4.9,4.1,3.9,4.4,1,26,0,26,0,0.6,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,shared,4.1223,0,7,768,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1956521739130435,0.5506849315068493
43116514,231272947,within an hour,1.0,0.98,0,2.0,0,West Town,41.90269,-87.68187,Entire guest suite,Entire home/apt,6,1,3.0,3.0,112.0,2,1125,2,2,1125,1125,2.0,1125.0,0,8,33,63,153,2021-10-18,55,54,1,30_days,4.51,4.6,4.62,4.93,4.84,4.93,4.6,1,2,2,0,0,4.6,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,private,3.9724,1,3,704,0.8387096774193549,0.6,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.8351648351648352,1.0,0.4782608695652174,0.5808219178082191
43118752,22094147,within an hour,0.98,0.99,0,136.0,0,East Garfield Park,41.87685,-87.70363,Private room in residential home,Private room,2,1,1.0,1.0,32.0,32,1125,32,32,1125,1125,32.0,1125.0,0,30,60,90,164,2021-10-19,9,5,0,30_days,4.67,4.67,4.56,4.78,4.89,4.22,4.67,1,26,0,26,0,5.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,shared,4.181,0,7,768,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1956521739130435,0.5506849315068493
43118876,22094147,within an hour,0.98,0.99,0,136.0,0,East Garfield Park,41.87816,-87.70433,Private room in residential home,Private room,2,1,1.0,1.0,33.0,32,1125,32,32,1125,1125,32.0,1125.0,0,30,60,90,164,2021-10-19,17,12,0,30_days,4.12,4.41,4.06,4.59,4.47,4.0,4.53,1,26,0,26,0,0.95,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,shared,4.2136,0,7,768,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1956521739130435,0.5506849315068493
43122703,107434423,within an hour,1.0,0.98,0,1987.0,0,Near West Side,41.883057,-87.651314,Entire rental unit,Entire home/apt,2,1,1.0,1.0,202.0,30,1125,730,730,1125,1125,730.0,1125.0,0,0,0,0,0,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313,313,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,private,1.3308,0,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43125680,12243051,within an hour,1.0,0.99,0,130.0,0,Loop,41.87054,-87.62606,Entire rental unit,Entire home/apt,4,1,1.0,2.0,147.0,3,1125,3,3,2,365,3.0,153.5,0,22,52,82,219,2021-10-19,19,19,0,30_days,4.37,4.58,4.74,4.53,4.11,4.68,4.42,1,56,50,6,0,4.75,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,private,0.8672,0,7,1000,0.6129032258064516,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.0,1.0,1.0,0.0,0.3076923076923077,1.0,0.2826086956521739,0.4
43129585,107434423,within an hour,1.0,0.98,0,1987.0,0,Near West Side,41.883057,-87.651314,Entire rental unit,Entire home/apt,2,1,1.0,1.0,176.0,30,1125,32,730,1125,1125,708.5,1125.0,0,0,0,0,272,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313,313,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,private,1.3308,0,5,1000,0.45161290322580644,1.0,1.0,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8152173913043478,0.2547945205479452
43134072,257464365,within a day,0.82,0.52,0,20.0,0,Near North Side,41.89445,-87.62607,Entire condominium (condo),Entire home/apt,3,1,1.0,1.0,95.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,0,91,2021-10-18,6,6,0,30_days,4.33,4.33,3.33,4.67,4.67,5.0,4.5,1,20,20,0,0,0.61,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,private,1.8299,0,2,756,1.0,1.0,1.0,0.9354838709677419,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.32222222222222224,0.6703296703296703,1.0,1.0,0.7506849315068493
43148081,107434423,within an hour,1.0,0.98,0,1987.0,0,Near North Side,41.890629,-87.619026,Entire rental unit,Entire home/apt,2,1,1.0,1.0,210.0,30,1125,32,730,1125,1125,703.2,1125.0,0,0,0,25,49,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313,313,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,private,1.5179,0,5,1000,1.0,1.0,0.6774193548387096,0.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5666666666666667,1.0,1.0,0.8913043478260869,0.8657534246575342
43148093,107434423,within an hour,1.0,0.98,0,1987.0,0,Near North Side,41.905109,-87.627853,Entire rental unit,Entire home/apt,2,1,1.0,1.0,137.0,30,1125,32,730,1125,1125,704.1,1125.0,0,0,0,0,231,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313,313,0,0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,private,3.0052,0,5,1000,0.45161290322580644,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6555555555555556,0.0,0.0,0.8152173913043478,0.36712328767123287
43149173,31757317,within an hour,1.0,1.0,0,0.0,0,Irving Park,41.95054,-87.70952,Entire rental unit,Entire home/apt,6,1,2.0,2.0,82.0,1,1125,2,2,1125,1125,2.0,1125.0,0,17,34,60,335,2021-10-19,45,32,3,30_days,4.69,4.84,4.73,4.96,4.89,4.91,4.78,1,1,1,0,0,3.28,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,private,9.0915,1,6,546,0.25806451612903225,0.43333333333333335,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32608695652173914,0.0821917808219178
43164062,15105520,within an hour,1.0,1.0,0,0.0,0,North Lawndale,41.85641,-87.71513,Entire condominium (condo),Entire home/apt,11,1,5.0,5.0,263.0,1,365,2,2,1125,1125,2.0,1125.0,0,25,55,80,340,2021-10-18,6,6,2,30_days,5.0,5.0,4.83,5.0,5.0,4.17,5.0,1,1,1,0,0,2.31,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,private,5.4719,0,7,549,0.16129032258064516,0.0,0.16129032258064516,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.03225806451612903,0.16666666666666666,0.0,0.0989010989010989,0.06521739130434782,0.10869565217391304,0.0684931506849315
43177843,12243051,within an hour,1.0,0.99,0,130.0,0,Loop,41.87151,-87.62593,Entire rental unit,Entire home/apt,2,1,1.0,1.0,146.0,3,1125,3,3,2,1125,3.0,314.9,0,8,15,35,234,2021-10-19,24,19,0,30_days,4.67,4.96,4.88,4.63,4.58,4.83,4.71,1,56,50,6,0,1.78,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,private,0.7651,0,7,1000,0.3870967741935484,0.7,0.7096774193548387,0.03225806451612903,0.0,0.12903225806451613,0.0,0.0,0.9333333333333333,1.0,0.3870967741935484,0.0,0.05555555555555555,0.3076923076923077,0.4673913043478261,0.5978260869565217,0.3589041095890411
43188610,46664473,None,0.0,0.0,0,1.0,0,Montclare,41.93111,-87.79432,Entire rental unit,Entire home/apt,3,1,1.0,1.0,75.0,2,30,2,2,1125,1125,2.0,1125.0,0,30,60,90,365,2021-10-18,1,0,0,30_days,1.0,1.0,4.0,4.0,5.0,5.0,1.0,1,1,1,0,0,0.06,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,private,10.6481,0,6,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43196007,20281015,within a few hours,1.0,0.8,0,0.0,0,Near North Side,41.8941,-87.62754,Entire condominium (condo),Entire home/apt,4,1,1.0,2.0,115.0,1,1125,2,15,20,1125,3.9,963.4,0,1,19,40,56,2021-10-18,19,10,1,30_days,4.68,4.74,4.53,4.79,4.89,4.89,4.68,1,1,1,0,0,1.21,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,private,1.7836,0,7,1000,1.0,0.9,0.0,0.2903225806451613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7555555555555555,1.0,1.0,0.6304347826086957,0.8465753424657534
43196556,86318831,within a few hours,1.0,0.38,0,3.0,0,North Center,41.9397,-87.67744,Entire rental unit,Entire home/apt,3,1,2.0,2.0,97.0,3,1125,2,3,1125,1125,2.8,1125.0,0,0,0,0,0,2021-10-19,23,21,2,30_days,4.77,4.86,4.86,4.86,4.73,4.95,4.86,1,5,5,0,0,4.23,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,private,7.3077,0,5,1000,0.8064516129032258,0.5,0.45161290322580644,0.1935483870967742,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,0.5869565217391305,0.6657534246575343
43203276,34130188,within an hour,1.0,0.85,0,4.0,0,North Center,41.95524,-87.6756,Entire condominium (condo),Entire home/apt,4,1,2.0,4.0,155.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,0,261,2021-10-19,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,0,0,0.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,private,8.9098,1,6,39,0.41935483870967744,1.0,1.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.8043478260869565,0.28493150684931506
43231681,34191427,within an hour,1.0,0.99,0,8.0,0,Brighton Park,41.82389,-87.68789,Entire guest suite,Entire home/apt,4,1,2.0,2.0,56.0,1,300,2,2,1125,1125,2.0,1125.0,0,1,1,17,292,2021-10-19,5,4,3,30_days,3.2,3.4,3.4,4.4,4.0,4.4,3.6,1,8,3,5,0,4.41,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,private,6.9351,1,6,766,0.3870967741935484,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7934782608695652,0.2
