host_response_rate,bathrooms,bedrooms,price,review_scores_rating,host_verifications_identity_manual,host_verifications_selfie,host_verifications_jumio,host_verifications_reviews,host_verifications_phone,host_verifications_offline_government_id,host_verifications_email,host_verifications_government_id,Verification_Numbers
1,1,1,95,4.63,0,0,1,1,1,0,1,1,5
0.8,1,1,140,0,0,0,0,1,1,0,1,0,3
1,1,2,99,4.8,0,0,0,0,1,0,1,0,2
0.94,1,1,50,4.74,1,1,0,0,1,1,1,1,6
0,1,3,129,4.99,1,1,1,1,1,0,1,1,7
0,1,2,97,4.99,1,1,1,1,1,0,1,1,7
0,1,1,95,4.54,0,0,0,1,1,1,1,1,5
0.72,1,1,130,0,0,0,0,1,1,0,1,0,3
1,1,2,75,4.5,0,0,0,0,1,0,1,0,2
0.72,1,1,100,4.67,0,0,0,1,1,0,1,0,3
1,1,1,204,4.92,0,0,0,0,1,0,1,0,2
0,1,2,115,5,1,1,1,1,1,1,1,1,8
0.5,1,2,90,5,0,0,0,0,1,0,1,0,2
1,1,3,149,3.92,1,1,0,1,1,1,1,1,7
0.72,1,2,170,5,0,0,0,1,1,0,1,0,3
1,1,1,136,5,1,1,1,0,1,0,1,1,6
1,1,6,502,0,1,1,1,0,1,0,1,1,6
0,1,3,266,4.89,1,1,1,0,1,1,1,1,7
1,1,1,110,4.88,0,0,0,0,1,0,1,0,2
0,1,3,168,5,0,1,0,0,1,1,1,1,5
0,1,1,73,0,0,0,0,1,1,0,1,0,3
1,1,1,23,3.25,1,1,0,0,1,1,1,1,6
1,1,2,159,5,0,0,1,1,1,1,1,1,6
1,1,1,100,5,1,1,1,0,1,1,1,1,7
0,1,1,80,5,1,1,0,0,1,1,1,1,6
0,1,1,75,5,0,0,1,0,1,1,1,1,5
0.8,1,2,128,4.53,0,0,1,0,1,1,1,1,5
1,1,1,72,5,0,0,0,1,1,0,1,0,3
0.33,1,1,85,3,0,0,1,0,1,1,1,1,5
0.82,1,1,85,4.67,0,0,0,0,1,0,1,0,2
0.82,1,1,85,4,0,0,0,0,1,0,1,0,2
1,1,1,88,0,1,1,1,1,1,1,1,1,8
0,1,2,150,4.78,1,1,0,0,1,1,1,1,6
1,1,1,26,5,0,0,1,0,1,1,1,1,5
1,1,4,750,4.2,0,0,0,0,1,0,1,0,2
0,1,1,75,0,1,1,0,1,1,1,1,1,7
1,1,3,281,4.95,0,0,0,0,1,1,1,1,4
1,1,3,104,4.61,1,1,0,0,1,1,1,1,6
1,1,12,872,5,1,1,1,0,1,1,1,1,7
1,1,1,101,5,1,1,0,0,1,1,1,1,6
1,1,5,400,4.67,0,0,0,0,1,1,1,1,4
1,1,2,130,4.98,1,1,0,1,1,1,1,1,7
1,1,2,77,4.5,1,1,1,1,1,1,1,1,8
1,1,3,76,0,0,0,0,1,1,0,1,0,3
0,1,2,120,4.5,0,0,0,0,1,1,0,1,3
1,1,1,60,4.71,1,1,0,0,1,1,1,1,6
0,1,3,155,4.84,1,1,1,1,1,1,1,1,8
1,1,6,1136,4.74,0,0,1,0,1,1,1,1,5
1,1,5,809,0,0,0,0,0,1,0,1,0,2
1,1,3,104,4.5,0,0,0,1,1,0,1,0,3
1,1,1,78,5,1,1,0,0,1,1,0,1,5
0.7,1,1,78,5,0,0,0,1,1,0,1,0,3
0.72,1,1,99,5,0,0,0,1,1,0,1,0,3
0,1,1,101,4.75,1,1,0,0,1,1,1,1,6
1,1,1,160,4.68,0,0,1,1,1,1,1,1,6
1,1,1,192,4.69,0,0,1,1,1,1,1,1,6
1,1,2,247,4.95,0,0,1,1,1,1,1,1,6
0,1,1,70,4.64,0,0,0,0,1,0,1,0,2
0.73,1,1,44,5,1,1,0,1,1,1,1,1,7
1,1,3,273,4.88,1,1,0,0,1,1,1,1,6
0,1,1,100,0,0,0,0,0,1,0,1,0,2
1,1,2,272,4.52,0,0,1,1,1,1,1,1,6
0,1,3,113,4.73,0,0,0,0,1,1,1,1,4
1,1,2,79,4.82,0,0,0,1,1,0,1,0,3
1,1,1,194,4.38,0,0,1,1,1,1,1,1,6
1,1,1,199,4.63,0,0,1,1,1,1,1,1,6
0,1,5,331,5,0,0,0,1,1,0,1,0,3
0.92,1,5,525,4.8,0,0,0,0,1,1,1,1,4
1,1,2,294,4.6,0,0,1,1,1,1,1,1,6
1,1,1,49,4.74,1,1,1,0,1,1,1,1,7
1,1,2,146,4.97,1,1,1,1,1,1,0,1,7
1,1,1,182,4.76,1,1,0,0,1,1,1,1,6
1,1,3,118,5,1,1,1,1,1,1,1,1,8
1,1,2,212,4.43,0,0,1,1,1,1,1,1,6
0.67,1,2,230,5,1,1,0,0,1,1,1,1,6
0.72,1,2,113,4.67,0,0,0,1,1,0,1,0,3
0,1,1,79,0,0,0,1,0,1,1,1,1,5
1,1,1,92,4.6,1,1,0,1,1,1,1,1,7
1,1,2,148,5,1,1,1,1,1,1,1,1,8
1,1,2,166,0,1,1,1,1,1,1,1,1,8
1,1,1,41,5,0,0,0,0,1,0,1,0,2
1,1,1,35,4,1,1,0,1,1,1,1,1,7
1,1,1,147,4.75,0,0,0,0,1,1,1,1,4
0,1,2,262,4.82,0,0,0,0,1,1,1,1,4
1,1,2,94,4.68,1,1,0,1,1,1,1,1,7
0,1,1,98,4.92,0,0,1,1,1,0,1,1,5
0,1,3,375,0,1,1,0,0,1,1,1,1,6
0,1,1,140,0,0,0,0,1,1,0,1,0,3
1,1,5,408,4.45,1,1,0,0,1,1,1,1,6
0.33,1,1,45,2,1,1,0,0,1,1,1,1,6
1,1,1,125,4.96,1,1,1,1,1,1,1,1,8
1,1,7,676,4.74,1,1,1,0,1,1,1,1,7
0.89,1,3,570,4.5,0,0,1,0,1,1,1,1,5
1,1,1,38,0,0,0,0,0,1,0,1,0,2
0,1,1,45,5,0,0,0,0,1,0,0,0,1
0,1,1,65,0,1,1,1,0,1,1,1,1,7
1,1,1,62,4.71,0,0,1,1,1,0,1,1,5
0,1,1,106,4.95,0,0,1,1,1,1,1,1,6
1,1,1,40,4,0,0,0,0,1,0,1,0,2
1,1,3,94,4.94,0,0,0,1,1,0,1,0,3
0,1,2,56,4.32,0,0,0,0,1,0,1,0,2
1,1,1,150,0,0,0,1,1,1,1,1,1,6
1,1,1,33,4.44,0,0,0,0,1,0,1,0,2
1,1,1,123,0,1,1,1,1,1,1,1,1,8
0,1,2,261,4.29,0,0,0,1,1,0,1,0,3
1,1,1,232,0,1,1,1,1,1,1,1,1,8
0,1,3,375,4,1,1,0,0,1,1,1,1,6
0,1,3,425,4,1,1,0,0,1,1,1,1,6
0,1,2,285,0,1,1,0,0,1,1,1,1,6
0,1,2,275,5,1,1,0,0,1,1,1,1,6
0,1,2,285,0,1,1,0,0,1,1,1,1,6
0,1,1,60,0,0,0,0,0,1,0,1,0,2
1,1,1,211,0,1,1,1,1,1,1,1,1,8
0,1,1,66,4.84,0,0,0,0,1,1,1,1,4
0,1,2,250,0,0,0,0,0,1,0,1,0,2
0,1,3,365,0,1,1,0,0,1,1,1,1,6
1,1,1,27,4.69,0,0,1,1,1,0,1,1,5
0,1,1,54,4.84,1,1,0,0,1,1,1,1,6
0,1,1,60,0,0,0,0,0,1,1,1,1,4
1,1,1,61,4.81,0,0,0,0,1,0,1,0,2
0,1,1,48,0,1,1,0,0,1,1,1,1,6
1,1,1,101,4.51,0,0,0,0,1,1,1,1,4
1,1,1,69,4.38,1,1,0,0,1,1,1,1,6
0,1,1,48,0,1,1,0,0,1,1,1,1,6
1,1,2,166,4.67,1,1,1,0,1,1,1,1,7
0.72,1,1,100,0,0,0,0,1,1,0,1,0,3
1,1,5,1098,5,0,0,1,0,1,0,1,1,4
0,1,1,210,0,0,0,0,0,1,0,0,0,1
0,1,2,175,0,1,1,1,0,1,1,1,1,7
0,1,1,100,5,1,1,1,0,1,1,1,1,7
1,1,1,103,4.79,1,1,0,0,1,1,1,1,6
1,1,2,89,4.6,1,1,0,0,1,1,1,1,6
0,1,1,48,0,1,1,0,0,1,1,1,1,6
0,1,1,48,0,1,1,0,0,1,1,1,1,6
0.77,1,1,242,4.53,0,0,0,0,1,0,1,0,2
0.77,1,1,262,4.25,0,0,0,0,1,0,1,0,2
0.77,1,1,282,4.85,0,0,0,0,1,0,1,0,2
0.77,1,1,262,4.61,0,0,0,0,1,0,1,0,2
0.77,1,1,282,4.92,0,0,0,0,1,0,1,0,2
0.8,1,4,275,4.6,0,0,0,1,1,0,1,0,3
1,1,1,122,3,1,1,1,1,1,1,1,1,8
0,1,1,81,4.82,0,0,0,0,1,1,1,1,4
0,1,1,135,4.57,1,1,0,0,1,1,1,1,6
0,1,2,800,0,0,0,1,0,1,1,1,1,5
1,1,1,161,5,1,1,1,1,1,1,1,1,8
1,1,1,97,4.67,0,0,0,0,1,0,1,0,2
0.72,1,2,200,0,0,0,0,1,1,0,1,0,3
1,1,3,75,4.5,1,1,0,0,1,1,1,1,6
1,1,1,112,5,1,1,1,1,1,1,1,1,8
1,1,3,200,4.67,0,0,0,0,1,1,1,1,4
1,1,1,176,0,1,1,1,1,1,1,1,1,8
1,1,1,168,0,1,1,1,1,1,1,1,1,8
0,1,2,150,4.28,1,1,0,0,1,1,1,1,6
1,1,2,100,4.8,0,1,0,1,1,1,1,1,6
1,1,4,181,4.74,1,1,0,0,1,1,1,1,6
0,1,1,102,4.14,1,1,0,0,1,1,1,1,6
0,1,3,171,4.05,1,1,0,0,1,1,1,1,6
1,1,1,127,2,1,1,1,1,1,1,1,1,8
1,1,2,281,4.92,0,1,0,0,1,1,1,1,5
1,1,2,275,4.85,0,1,0,0,1,1,1,1,5
1,1,1,40,4.9,0,0,1,1,1,1,1,1,6
1,1,1,138,5,1,1,1,1,1,1,1,1,8
1,1,1,100,0,1,1,1,1,1,1,1,1,8
1,1,3,411,4.94,1,1,0,0,1,1,1,1,6
0,1,2,399,4.83,0,0,0,0,1,0,1,0,2
1,1,1,116,5,1,1,1,1,1,1,1,1,8
0,1,1,67,4.93,0,0,1,1,1,1,1,1,6
1,1,1,75,5,0,0,0,0,1,1,1,1,4
1,1,1,90,4.33,1,1,0,0,1,1,1,1,6
0.9,1,1,89,1,1,1,1,1,1,1,1,1,8
0,1,1,150,0,0,0,0,0,1,0,0,0,1
1,1,1,95,5,1,1,1,0,1,1,1,1,7
0,1,1,70,4.73,0,0,1,1,1,0,1,1,5
1,1,1,65,5,1,1,0,1,1,1,1,1,7
1,1,4,395,5,0,0,0,1,1,0,1,0,3
1,1,3,167,5,0,0,1,1,1,1,1,1,6
1,1,1,101,5,1,1,1,1,1,1,1,1,8
1,1,1,105,0,1,1,1,1,1,1,1,1,8
1,1,1,109,4.67,0,0,0,0,1,0,1,0,2
0,1,1,134,4.91,0,0,0,0,1,0,1,0,2
0,1,3,363,5,0,0,0,0,1,1,1,1,4
1,1,2,99,4.49,0,0,0,0,1,1,1,1,4
1,1,3,317,4.9,0,0,0,0,1,1,0,1,3
1,1,2,200,3,0,0,0,1,1,0,1,0,3
0,1,1,99,4.21,1,1,0,0,1,1,1,1,6
0.9,1,3,110,4.61,0,0,0,0,1,1,1,1,4
1,1,2,189,4.88,0,0,1,1,1,1,1,1,6
0,1,1,139,0,1,1,1,0,1,1,1,1,7
1,1,2,174,4.73,1,1,1,0,1,1,1,1,7
0,1,2,90,5,0,1,0,0,1,1,1,1,5
1,1,2,400,0,1,1,1,0,1,1,1,1,7
0,1,1,25,0,0,0,0,0,1,0,1,0,2
0,1,3,90,4.57,1,1,0,1,1,1,1,1,7
1,1,4,136,4.49,1,1,0,0,1,1,1,1,6
0.8,1,1,140,0,0,0,0,1,1,0,1,0,3
1,1,1,135,5,0,0,0,0,1,0,1,0,2
1,1,1,120,4.49,1,1,0,0,1,1,1,1,6
0,1,2,111,3,1,1,0,0,1,1,0,1,5
0.89,1,7,2499,4,0,0,1,0,1,1,1,1,5
1,1,2,92,4.49,0,0,0,0,1,1,1,1,4
1,1,2,97,4.84,1,1,1,1,1,1,1,1,8
1,1,2,93,4.83,1,1,0,1,1,1,1,1,7
1,1,2,161,4,1,1,1,1,1,1,1,1,8
1,1,1,121,0,1,1,1,1,1,1,1,1,8
1,1,1,128,0,1,1,1,1,1,1,1,1,8
1,1,1,108,0,1,1,1,1,1,1,1,1,8
1,1,1,142,0,1,1,1,1,1,1,1,1,8
1,1,1,140,5,1,1,1,1,1,1,1,1,8
1,1,1,124,0,1,1,1,1,1,1,1,1,8
1,1,1,119,0,1,1,1,1,1,1,1,1,8
1,1,2,268,0,1,1,1,1,1,1,1,1,8
1,1,1,249,5,0,0,0,1,1,1,1,1,5
0.5,1,1,96,4.89,0,0,1,1,1,0,1,1,5
1,1,1,40,1,0,0,0,0,1,1,1,1,4
0,1,2,500,5,1,1,1,0,1,1,1,1,7
1,1,1,84,5,0,1,0,0,1,1,1,1,5
1,1,2,76,4.89,0,0,0,1,1,1,1,1,5
1,1,2,306,5,0,1,0,0,1,1,1,1,5
0,1,1,35,5,0,0,0,0,1,0,1,0,2
0,1,2,99,4.88,0,0,0,0,0,0,0,0,0
1,1,1,244,0,1,1,1,1,1,1,1,1,8
1,1,1,91,4.8,0,0,0,0,1,1,1,1,4
0,1,2,165,0,0,0,0,1,1,0,1,0,3
0.2,1,2,299,3.67,1,1,0,0,1,1,1,1,6
0,1,1,175,0,0,0,0,1,1,0,1,0,3
1,1,1,220,4.79,0,0,0,0,1,1,1,1,4
1,1,1,131,5,0,0,0,1,1,0,1,0,3
1,1,4,320,0,0,0,0,1,1,0,1,0,3
0,1,1,54,4.75,0,0,1,1,1,0,1,1,5
1,1,2,100,4.73,1,1,1,1,1,1,0,1,7
0,1,1,80,0,0,0,0,0,1,0,1,0,2
1,1,1,19,4.71,0,0,0,0,1,0,1,0,2
1,1,2,42,4.75,0,0,0,0,1,0,1,0,2
1,1,3,286,4.96,0,1,0,1,1,1,1,1,6
1,1,2,99,4.67,0,0,0,0,1,1,1,1,4
1,1,1,173,5,1,1,1,1,1,1,1,1,8
1,1,1,142,0,1,1,1,1,1,1,1,1,8
1,1,1,185,0,1,1,1,1,1,1,1,1,8
1,1,1,234,0,1,1,1,1,1,1,1,1,8
1,1,2,232,0,1,1,1,1,1,1,1,1,8
1,1,3,114,5,0,0,0,0,1,1,0,1,3
1,1,2,335,5,0,0,1,1,1,1,1,1,6
0,1,3,69,4.73,1,1,0,0,1,1,1,1,6
1,1,2,64,4.1,1,1,0,1,1,1,0,1,6
0.39,1,1,269,4.91,0,0,0,0,1,1,0,1,3
1,1,1,159,5,1,1,1,1,1,1,1,1,8
0.39,1,1,259,4.67,0,0,0,0,1,1,0,1,3
0,1,2,1000,4.71,0,1,0,0,1,1,1,1,5
0.39,1,2,559,5,0,0,0,0,1,1,0,1,3
1,1,2,249,4.96,0,0,0,0,1,1,1,1,4
0.39,1,1,279,5,0,0,0,0,1,1,0,1,3
0.39,1,2,499,4.56,0,0,0,0,1,1,0,1,3
1,1,1,25,4.6,0,0,0,0,1,0,1,0,2
0.82,1,1,85,5,0,0,0,0,1,0,1,0,2
1,1,2,400,0,1,1,0,0,1,1,1,1,6
0,1,3,89,0,0,0,0,0,1,0,1,0,2
1,1,2,400,0,1,1,0,0,1,1,1,1,6
1,1,2,127,4.8,0,0,0,1,1,0,1,0,3
1,1,2,100,5,0,0,0,0,1,0,1,0,2
1,1,8,1000,4.94,1,1,0,0,1,1,1,1,6
1,1,2,101,4.67,0,0,0,0,1,1,1,1,4
1,1,1,39,4.25,1,1,1,1,1,1,1,1,8
0,1,1,30,4.67,0,0,1,0,1,1,1,1,5
1,1,4,290,4.33,0,0,0,1,1,0,0,0,2
0,1,3,1043,4.64,0,0,0,0,1,0,1,0,2
1,1,2,79,4.53,1,1,1,1,1,1,1,1,8
1,1,2,268,0,1,1,1,1,1,1,1,1,8
1,1,1,145,5,1,1,1,1,1,1,1,1,8
0.9,1,1,35,5,0,1,0,1,1,1,1,1,6
1,1,1,50,4.71,1,1,1,1,1,1,1,1,8
1,1,1,116,5,1,1,1,1,1,1,1,1,8
1,0,1,0,4.75,0,0,0,0,1,0,1,0,2
0.99,1,2,286,4.61,0,0,0,0,1,0,1,0,2
0.99,1,1,148,4.6,0,0,0,0,1,0,1,0,2
0.82,1,1,85,0,0,0,0,0,1,0,1,0,2
0.99,1,1,120,4.29,0,0,0,0,1,0,1,0,2
0.99,1,4,1319,4,0,0,0,0,1,0,1,0,2
1,1,1,44,0,1,1,0,0,1,1,1,1,6
1,1,1,130,4.5,1,1,1,1,1,1,1,1,8
1,1,1,144,0,1,1,1,1,1,1,1,1,8
1,1,1,130,0,1,1,1,1,1,1,1,1,8
1,1,1,224,0,1,1,1,1,1,1,1,1,8
1,1,1,144,0,1,1,1,1,1,1,1,1,8
0,1,2,49,5,0,0,0,0,1,0,0,0,1
0.8,1,1,98,0,0,0,0,1,1,0,1,0,3
1,1,4,212,5,0,0,0,0,1,1,1,1,4
1,1,1,146,2,1,1,1,1,1,1,1,1,8
1,1,1,57,5,1,1,1,1,1,1,1,1,8
1,1,4,111,5,0,0,0,0,1,1,1,1,4
0,1,2,80,2.5,0,0,0,0,1,0,1,0,2
1,1,1,132,0,1,1,1,1,1,1,1,1,8
1,1,2,130,4.6,0,0,0,0,1,1,1,1,4
1,1,1,70,4.67,0,0,1,0,1,1,1,1,5
0.39,1,3,850,0,0,0,0,0,1,1,0,1,3
1,1,1,45,0,1,1,0,0,1,1,1,1,6
1,1,1,188,0,1,1,0,0,1,1,1,1,6
1,1,1,34,4.53,1,1,1,1,1,1,1,1,8
1,1,3,679,4.98,1,1,0,0,1,1,1,1,6
1,1,2,166,0,1,1,1,1,1,1,1,1,8
1,1,1,138,0,1,1,1,1,1,1,1,1,8
1,1,2,243,0,1,1,1,1,1,1,1,1,8
0.9,1,2,124,4.88,0,0,0,0,1,1,1,1,4
1,1,1,68,4.88,0,0,1,1,1,1,1,1,6
1,1,1,64,5,0,0,1,1,1,1,1,1,6
1,1,2,67,5,0,0,1,1,1,1,1,1,6
1,1,1,42,5,1,1,1,1,1,1,1,1,8
1,1,1,72,4.6,0,0,1,1,1,1,1,1,6
1,1,2,67,5,0,0,1,1,1,1,1,1,6
1,1,2,78,5,0,0,1,1,1,1,1,1,6
1,1,2,78,4.88,0,0,1,1,1,1,1,1,6
0,1,2,261,4.77,0,0,0,1,1,0,1,0,3
1,1,5,478,4.38,0,0,0,0,1,1,1,1,4
1,1,1,88,5,1,1,1,1,1,1,1,1,8
1,1,1,100,5,1,1,1,1,1,1,1,1,8
1,1,1,178,0,1,1,1,1,1,1,1,1,8
1,1,1,127,0,1,1,1,1,1,1,1,1,8
1,1,1,135,5,1,1,1,1,1,1,1,1,8
1,1,1,42,4,1,1,1,1,1,1,1,1,8
1,1,1,18,5,0,0,0,0,1,0,1,0,2
1,1,1,20,4.94,0,0,0,0,1,0,1,0,2
1,1,3,195,4.9,0,0,0,0,1,0,1,0,2
0,1,3,130,0,0,0,1,1,1,0,1,1,5
1,1,3,197,5,0,0,0,0,1,1,1,1,4
1,1,1,254,4.57,1,1,0,0,1,1,1,1,6
1,1,1,228,4.36,1,1,0,0,1,1,1,1,6
1,1,1,69,0,1,1,1,1,1,1,1,1,8
1,1,1,499,0,0,1,1,0,1,1,1,1,6
1,1,1,499,0,0,1,1,0,1,1,1,1,6
1,1,1,119,5,1,1,1,1,1,1,1,1,8
1,1,1,128,3,1,1,1,1,1,1,1,1,8
1,1,1,499,0,0,1,1,0,1,1,1,1,6
1,1,1,499,0,0,1,1,0,1,1,1,1,6
1,1,1,37,4.54,0,0,0,0,1,1,1,1,4
1,1,1,186,0,1,1,1,1,1,1,1,1,8
0,1,1,313,4.75,0,0,0,0,1,0,1,0,2
1,1,1,144,0,1,1,1,1,1,1,1,1,8
1,1,1,60,4.93,0,0,0,0,1,1,1,1,4
1,1,2,162,4.6,1,1,1,1,1,1,1,1,8
0,1,1,96,5,0,0,0,1,1,0,1,0,3
0,1,1,43,3,0,0,0,0,1,0,1,0,2
0.92,1,2,114,5,0,0,0,0,1,1,1,1,4
1,1,1,145,0,1,1,1,1,1,1,1,1,8
1,1,1,141,5,1,1,1,1,1,1,1,1,8
1,1,1,126,5,1,1,1,1,1,1,1,1,8
1,1,2,242,0,1,1,1,1,1,1,1,1,8
1,1,1,119,0,1,1,1,1,1,1,1,1,8
1,1,1,183,0,1,1,1,1,1,1,1,1,8
1,1,1,108,4.88,1,1,0,0,1,1,1,1,6
1,1,1,35,0,0,0,1,1,1,0,1,1,5
1,1,4,197,4.38,1,1,0,0,1,1,1,1,6
0,1,2,1500,5,0,0,0,0,1,1,1,1,4
1,1,1,88,4.89,0,1,0,0,1,1,1,1,5
1,1,1,39,5,0,0,0,0,1,1,1,1,4
1,1,1,35,5,0,0,0,0,1,1,1,1,4
1,1,1,42,5,0,0,0,0,1,1,1,1,4
1,1,5,386,4.34,0,0,0,0,1,1,1,1,4
0.8,1,2,180,4,0,0,0,1,1,0,1,0,3
1,1,1,74,4.9,0,0,0,0,1,0,1,0,2
1,1,2,101,4.54,0,0,0,0,1,0,1,0,2
0.83,1,4,343,4.53,0,1,1,1,1,1,1,1,7
0,1,2,65,3.67,0,0,0,0,1,1,1,1,4
1,1,1,180,5,0,0,0,0,1,0,1,0,2
1,1,1,160,5,0,0,1,1,1,1,1,1,6
0,1,1,120,3.33,0,0,0,0,1,1,1,1,4
1,1,1,134,0,1,1,1,1,1,1,1,1,8
1,1,2,144,4.85,0,0,0,0,1,1,1,1,4
1,1,1,45,5,0,0,0,0,1,1,1,1,4
1,1,1,39,0,0,0,0,0,1,1,1,1,4
1,1,1,39,0,0,0,0,0,1,1,1,1,4
1,1,1,50,0,0,0,0,1,1,0,1,0,3
1,1,2,150,0,0,0,0,1,1,0,1,0,3
1,1,2,88,5,0,0,0,0,1,0,1,0,2
0,1,2,150,0,0,0,0,0,1,0,1,0,2
1,1,1,77,4.77,0,0,0,1,1,0,0,0,2
1,1,2,226,4.85,1,1,0,0,1,1,1,1,6
0,1,4,250,0,0,0,0,0,1,0,1,0,2
1,1,1,98,4.84,1,1,0,0,1,1,1,1,6
1,1,4,350,0,1,1,1,0,1,1,1,1,7
1,1,1,142,4.5,1,1,1,1,1,1,1,1,8
1,1,2,103,4.94,0,0,0,0,1,0,1,0,2
0.4,1,3,950,5,0,0,0,0,1,0,1,0,2
1,1,3,136,4.91,0,0,0,0,1,0,0,0,1
1,1,1,49,5,0,0,0,0,1,1,1,1,4
0,1,5,534,4.82,1,1,0,0,1,1,0,1,5
1,1,1,94,5,0,0,0,1,1,1,1,1,5
0,1,2,250,0,0,0,0,0,1,0,1,0,2
0,1,1,44,5,1,1,1,1,1,1,1,1,8
1,1,2,133,4.94,0,0,1,1,1,1,1,1,6
0.95,1,1,153,4.69,0,0,1,1,1,0,1,1,5
1,1,3,305,4.88,1,1,0,0,1,1,1,1,6
1,1,1,26,4.8,0,0,0,0,1,0,1,0,2
0,1,1,55,4.5,1,1,0,0,1,1,0,1,5
0,1,1,55,4.36,1,1,0,0,1,1,0,1,5
0,1,1,52,4.29,1,1,0,0,1,1,0,1,5
0,1,2,125,0,0,0,0,1,1,0,1,0,3
0,1,1,37,4.53,1,1,0,0,1,1,0,1,5
0,1,1,110,5,1,1,0,0,1,1,0,1,5
1,1,1,76,5,0,0,1,1,1,1,1,1,6
1,1,2,78,5,0,0,1,1,1,1,1,1,6
0,1,2,47,2.75,0,0,1,0,1,1,0,1,4
1,1,3,121,4.78,1,1,1,0,1,1,1,1,7
0,1,1,50,0,0,0,1,1,1,0,1,1,5
1,1,1,21,4.91,0,0,0,0,1,0,1,0,2
0,1,2,78,3,0,0,1,1,1,0,1,1,5
1,1,1,96,5,0,0,0,0,1,1,1,1,4
1,1,1,189,5,1,1,1,1,1,1,1,1,8
1,1,1,181,0,1,1,1,1,1,1,1,1,8
1,1,1,100,0,1,1,1,1,1,1,1,1,8
1,1,1,124,4,1,1,1,1,1,1,1,1,8
1,1,2,217,0,1,1,1,1,1,1,1,1,8
1,1,1,119,5,1,1,1,1,1,1,1,1,8
1,1,1,108,5,1,1,1,1,1,1,1,1,8
1,1,2,76,5,0,0,1,0,1,1,1,1,5
1,1,3,225,4.84,0,0,1,1,1,0,1,1,5
1,1,1,138,2,1,1,1,1,1,1,1,1,8
1,1,1,178,0,1,1,1,1,1,1,1,1,8
1,1,1,162,0,1,1,1,1,1,1,1,1,8
1,1,1,117,1,1,1,1,1,1,1,1,1,8
1,1,1,100,0,1,1,1,1,1,1,1,1,8
1,1,1,171,0,1,1,1,1,1,1,1,1,8
0.94,1,2,59,4.63,1,1,0,0,1,1,1,1,6
1,1,2,85,4.89,1,1,0,0,1,1,1,1,6
1,1,1,172,0,1,1,1,1,1,1,1,1,8
1,1,1,18,4.5,0,0,0,0,1,0,1,0,2
0,1,1,85,5,1,1,1,1,1,1,1,1,8
0.9,1,6,529,4.43,0,0,0,1,1,0,1,0,3
1,1,1,203,4.83,0,0,1,0,1,1,1,1,5
1,1,1,188,5,0,0,0,0,1,1,1,1,4
0,1,3,375,4.5,1,1,0,0,1,1,1,1,6
0,1,1,80,0,1,1,1,1,1,1,1,1,8
0.6,1,1,350,5,0,0,0,0,1,0,1,0,2
1,1,1,62,5,1,1,0,1,1,1,1,1,7
1,1,2,229,0,1,1,1,1,1,1,1,1,8
0,1,2,104,0,0,0,0,1,1,0,1,0,3
1,1,1,170,5,0,0,0,0,1,0,1,0,2
1,1,1,170,5,0,0,0,0,1,0,1,0,2
1,1,1,200,5,0,0,0,0,1,0,1,0,2
1,1,1,130,0,0,0,0,0,1,0,1,0,2
1,1,1,300,5,0,0,0,0,1,0,1,0,2
1,1,1,170,3,0,0,0,0,1,0,1,0,2
1,1,1,170,0,0,0,0,0,1,0,1,0,2
1,1,1,200,5,0,0,0,0,1,0,1,0,2
1,1,1,200,0,0,0,0,0,1,0,1,0,2
1,1,1,200,0,0,0,0,0,1,0,1,0,2
1,1,2,212,0,0,0,1,1,1,1,1,1,6
1,1,6,551,4.87,0,0,0,0,1,1,1,1,4
1,1,4,300,5,0,0,1,1,1,1,1,1,6
1,1,3,233,4.84,0,1,0,1,1,1,1,1,6
0,1,1,27,4.8,1,1,1,1,1,1,1,1,8
0,1,5,397,4.46,1,1,1,1,1,1,1,1,8
0.9,1,1,88,4.63,1,1,0,0,1,1,1,1,6
0,1,1,30,0,0,0,0,0,1,1,1,1,4
0,1,3,370,0,1,1,0,0,1,1,1,1,6
0,1,1,70,4,0,1,0,0,1,1,0,1,4
1,1,2,250,0,0,0,1,1,1,1,1,1,6
1,1,1,100,0,1,1,1,1,1,1,1,1,8
1,1,1,125,0,1,1,1,1,1,1,1,1,8
1,1,1,135,0,1,1,1,1,1,1,1,1,8
1,1,2,161,0,1,1,1,1,1,1,1,1,8
1,1,1,212,0,1,1,1,1,1,1,1,1,8
1,1,1,41,4.7,0,0,0,0,1,1,1,1,4
1,1,1,107,4.8,0,0,0,0,1,0,1,0,2
1,1,2,240,0,0,0,1,1,1,1,1,1,6
1,1,1,44,4.66,0,0,0,0,1,1,1,1,4
1,1,3,517,4.92,1,1,0,0,1,1,1,1,6
1,1,1,36,4.92,0,0,0,0,1,1,1,1,4
1,1,1,37,4.97,0,0,0,0,1,1,1,1,4
0,1,3,367,4.85,1,1,0,0,1,1,1,1,6
0,1,2,25,4.75,0,0,0,0,1,0,1,0,2
1,1,1,48,4.77,0,0,0,0,1,0,0,0,1
1,1,2,225,4.33,1,1,0,0,1,1,0,1,5
0,1,3,375,0,1,1,0,0,1,1,1,1,6
1,1,1,130,4.67,0,0,1,1,1,0,1,1,5
1,1,1,175,0,1,1,1,1,1,1,1,1,8
1,1,1,150,0,1,1,1,1,1,1,1,1,8
1,1,1,163,3,1,1,1,1,1,1,1,1,8
